timestamp,time_since_login_min,transaction_amount,transaction_type,is_first_transaction,user_tenure_months,predicted_fraud_proba,predicted_fraud,is_fraud
2018-12-09 20:18:32.544,1.4098073102740245,5687.8,CASH-OUT,False,0.1379931324578089,1.0,1,0
2018-12-09 20:27:15.696,1.7160861434415295,2498.2,CASH-IN,False,10.016189772209533,0.1,0,0
2018-12-09 20:35:58.848,1.6280297129500814,1401.3,CASH-IN,False,9.394878476110453,0.94,1,1
2018-12-09 20:44:42.000,2.039161729064257,1575.7,CASH-OUT,False,9.836713037442856,0.98,1,1
2018-12-09 20:53:25.152,1.7849382615121032,2147.6,CASH-IN,False,3.5773174734261164,0.9,1,1
2018-12-09 21:02:08.304,1.648648400587651,2012.2,PAYMENT,False,0.2377892755716625,0.94,1,1
2018-12-09 21:10:51.456,2.407433678688281,1204.0,TRANSFER,False,6.773187654812121,0.69,1,1
2018-12-09 21:19:34.608,2.152079100488114,2684.8,PAYMENT,False,7.849316757604146,0.04,0,0
2018-12-09 21:28:17.760,2.092941576498281,1140.9,CASH-IN,False,5.455010375557553,0.03,0,0
2018-12-09 21:37:00.912,2.2412310492234155,4958.2,TRANSFER,False,9.955964769453336,0.01,0,0
2018-12-09 21:45:44.064,2.67109169210011,1029.6,PAYMENT,False,3.463942003474864,0.03,0,0
2018-12-09 21:54:27.216,1.936866647620535,2479.2,TRANSFER,False,10.373560041480465,0.05,0,0
2018-12-09 22:03:10.368,1.9389450652414717,1347.7,PAYMENT,False,5.782630279982526,0.98,1,1
2018-12-09 22:11:53.520,2.6632040241662898,2655.8,PAYMENT,False,0.2093897905926502,1.0,1,1
2018-12-09 22:20:36.672,0.9056271396003456,1749.3,CASH-OUT,True,4.264123274700763,0.93,1,1
2018-12-09 22:29:19.824,2.0688756339638257,2764.5,TRANSFER,False,1.1069469670292666,1.0,1,1
2018-12-09 22:38:02.976,2.127183637761988,2157.6,CASH-OUT,False,10.277101716085776,0.04,0,0
2018-12-09 22:46:46.128,2.3183102684434296,1271.2,CASH-OUT,False,4.23562125841704,0.82,1,0
2018-12-09 22:55:29.280,0.363141124036511,3024.6,PAYMENT,False,1.027469069416413,0.93,1,1
2018-12-09 23:04:12.432,1.7634213588827443,9656.8,CASH-OUT,False,9.49581218050297,0.9,1,1
2018-12-09 23:12:55.584,2.143112420136327,1403.6,TRANSFER,False,5.4685442205010455,0.03,0,0
2018-12-09 23:21:38.736,2.1154097984117923,1190.3,,False,8.780996960312667,0.97,1,1
2018-12-09 23:30:21.888,1.6264905675989365,2985.0,PAYMENT,False,8.118297465500538,0.0,0,0
2018-12-09 23:39:05.040,1.536564995806019,1226.2,PAYMENT,False,9.24300759309472,0.01,0,0
2018-12-09 23:47:48.192,2.569014057504849,2897.8,TRANSFER,False,10.327343844484364,0.06,0,0
2018-12-09 23:56:31.344,1.999676514815915,4346.6,CASH-IN,False,0.5493713197322498,1.0,1,1
2018-12-10 00:05:14.496,1.6481761689798309,2448.5,CASH-OUT,False,7.6833269170864655,0.94,1,0
2018-12-10 00:13:57.648,1.9755116914850088,3082.4,CASH-IN,False,9.263622243374492,0.05,0,0
2018-12-10 00:22:40.800,2.029353717864313,1536.1,CASH-IN,True,9.832661625347628,0.98,1,1
2018-12-10 00:31:23.952,2.437920092624292,6000.1,PAYMENT,False,10.009597768374922,0.02,0,0
2018-12-10 00:40:07.104,1.6443526371156638,1993.5,CASH-IN,False,9.738317444783483,0.03,0,0
2018-12-10 00:48:50.256,1.804179074009563,1532.9,,False,6.140723048431976,0.13,0,0
2018-12-10 00:57:33.408,1.9347669564511467,1787.5,CASH-IN,True,5.048967352157839,0.06,0,0
2018-12-10 01:06:16.560,2.1080497685819366,5500.9,TRANSFER,False,0.7856178784961846,0.83,1,0
2018-12-10 01:14:59.712,2.3783011440575126,2066.4,PAYMENT,False,9.173448234120524,0.15,0,0
2018-12-10 01:23:42.864,1.6006658349406426,6116.8,,True,0.0999355249213117,0.99,1,1
2018-12-10 01:32:26.016,2.1597002317818155,6397.6,CASH-IN,False,10.301791305567749,0.99,1,1
2018-12-10 01:41:09.168,2.00174888253462,4766.5,PAYMENT,False,1.2893457716358658,0.85,1,1
2018-12-10 01:49:52.320,2.481530389072921,1752.9,CASH-OUT,False,9.452390116997645,0.97,1,1
2018-12-10 01:58:35.472,0.6314393644639951,1077.3,CASH-OUT,False,4.516165019959208,0.9,1,1
2018-12-10 02:07:18.624,1.7997663382639129,1835.2,,False,1.4373833233259763,0.93,1,1
2018-12-10 02:16:01.776,1.598726588012004,1661.3,CASH-OUT,True,5.504695022838846,0.98,1,1
2018-12-10 02:24:44.928,2.572436924037111,1747.2,CASH-IN,False,9.971224231425571,0.98,1,1
2018-12-10 02:33:28.080,1.714813342705182,7344.6,CASH-OUT,False,0.0648268347263638,0.97,1,1
2018-12-10 02:42:11.232,1.5496099711762703,1256.0,PAYMENT,False,2.17127359734848,0.84,1,1
2018-12-10 02:50:54.384,1.4884270646673063,4985.6,PAYMENT,False,8.320936755030926,0.02,0,0
2018-12-10 02:59:37.536,1.981074145065826,1801.7,CASH-IN,False,4.124338994192803,0.92,1,1
2018-12-10 03:08:20.688,1.43342814682771,1926.6,,False,10.191845796650348,0.02,0,0
2018-12-10 03:17:03.840,2.043256779684292,1184.8,PAYMENT,False,3.892938270228061,1.0,1,0
2018-12-10 03:25:46.992,0.4572884599333695,1226.6,PAYMENT,False,3.1454202180573003,0.94,1,1
2018-12-10 03:34:30.144,2.12975956176811,7227.2,CASH-IN,False,9.403538125711323,0.7,1,0
2018-12-10 03:43:13.296,2.418832872755222,2681.4,CASH-OUT,False,8.533156096131679,0.99,1,1
2018-12-10 03:51:56.448,1.6329605983361508,2254.5,PAYMENT,False,7.81609427153912,0.22,0,1
2018-12-10 04:00:39.600,2.1812491096524256,1234.0,CASH-IN,False,10.431622017519611,0.02,0,0
2018-12-10 04:09:22.752,1.84664412877544,1178.6,CASH-OUT,False,6.822058164469199,0.47,0,1
2018-12-10 04:18:05.904,1.4104234736242036,1114.4,CASH-OUT,False,0.1930675355511313,0.81,1,1
2018-12-10 04:26:49.056,1.6004108073500198,1494.0,TRANSFER,True,9.852012498052478,0.07,0,0
2018-12-10 04:35:32.208,2.0315770378324225,1336.4,CASH-OUT,False,7.047885039015119,0.13,0,0
2018-12-10 04:44:15.360,2.020728969324327,1263.9,PAYMENT,False,2.549246717039678,0.9,1,1
2018-12-10 04:52:58.512,0.7836312228013631,1956.7,PAYMENT,False,9.601725605705957,0.86,1,1
2018-12-10 05:01:41.664,1.777710508001101,2322.8,CASH-IN,False,8.855667385573287,0.97,1,1
2018-12-10 05:10:24.816,1.9184887029629216,1025.7,PAYMENT,False,7.351092159957952,0.99,1,1
2018-12-10 05:19:07.968,0.4673253289122948,2352.0,PAYMENT,False,1.5861097376059294,0.97,1,1
2018-12-10 05:27:51.120,1.4344402405813306,4751.0,PAYMENT,True,8.816996778878295,0.97,1,1
2018-12-10 05:36:34.272,1.9318376967967053,1133.0,CASH-OUT,False,7.221973224060677,0.03,0,0
2018-12-10 05:45:17.424,1.7569799159554498,5024.2,TRANSFER,True,9.567592591283884,0.91,1,1
2018-12-10 05:54:00.576,2.12522689910236,1120.0,PAYMENT,False,6.974344096688084,0.11,0,0
2018-12-10 06:02:43.728,2.323874900850622,2009.1,CASH-IN,False,8.33187478483587,0.97,1,1
2018-12-10 06:11:26.880,1.6098384529012892,1573.0,CASH-OUT,False,4.989325677164836,0.06,0,0
2018-12-10 06:20:10.032,1.5411646232374243,3177.9,CASH-OUT,False,10.167025056159762,0.05,0,0
2018-12-10 06:28:53.184,1.840645427407252,1796.7,CASH-IN,True,7.527677172978175,0.07,0,0
2018-12-10 06:37:36.336,1.6918741825354695,1523.6,CASH-OUT,False,3.2026423941416136,1.0,1,1
2018-12-10 06:46:19.488,1.9845073185564444,2242.2,PAYMENT,False,8.334611393096443,0.02,0,0
2018-12-10 06:55:02.640,2.260869904502345,1654.3,CASH-IN,False,8.117881722312255,0.0,0,0
2018-12-10 07:03:45.792,1.9492458825996828,1941.6,TRANSFER,False,9.806686958210062,0.96,1,1
2018-12-10 07:12:28.944,2.1415281171074576,1595.0,PAYMENT,False,9.06155717148672,1.0,1,1
2018-12-10 07:21:12.096,1.6889638718893294,3072.7,CASH-IN,False,5.520902801128435,0.22,0,0
2018-12-10 07:29:55.248,2.626121046199981,4500.7,PAYMENT,True,10.378486386552842,1.0,1,1
2018-12-10 07:38:38.400,1.2887186539047184,1348.3,PAYMENT,False,9.83181535766067,0.0,0,0
2018-12-10 07:47:21.552,1.2555453989657224,2005.2,CASH-IN,False,6.249206094689976,0.02,0,0
2018-12-10 07:56:04.704,2.481889867120811,1484.5,PAYMENT,True,7.710761246421692,0.08,0,0
2018-12-10 08:04:47.856,2.2955034289653367,6493.7,CASH-IN,False,3.2794328916747286,0.12,0,0
2018-12-10 08:13:31.008,1.739628840759099,3559.2,PAYMENT,False,9.457333958533289,0.01,0,0
2018-12-10 08:22:14.160,1.717941174966844,1099.3,PAYMENT,True,5.042422061491129,0.82,1,1
2018-12-10 08:30:57.312,2.087029681998883,2982.1,PAYMENT,False,8.959544745161677,1.0,1,1
2018-12-10 08:39:40.464,2.039345370110612,3989.9,PAYMENT,False,10.19785376796443,0.0,0,0
2018-12-10 08:48:23.616,2.343287046371246,3086.5,CASH-OUT,False,10.252863526417704,0.98,1,1
2018-12-10 08:57:06.768,1.5049462189345628,1409.7,PAYMENT,False,8.010703569521867,0.76,1,1
2018-12-10 09:05:49.920,0.6673313918526742,1071.1,PAYMENT,False,3.8599028758385874,0.0,0,0
2018-12-10 09:14:33.072,1.886535494319773,2993.6,CASH-OUT,False,10.154476750903278,0.93,1,1
2018-12-10 09:23:16.224,1.870570383196958,1598.6,PAYMENT,False,5.974258445586568,0.0,0,0
2018-12-10 09:31:59.376,0.6098071498138247,2257.3,CASH-OUT,False,6.304688493808705,0.02,0,0
2018-12-10 09:40:42.528,1.657291439741594,7450.3,CASH-OUT,False,2.87716480717714,0.06,0,0
2018-12-10 09:49:25.680,1.6172045518009472,1344.0,CASH-OUT,False,1.3596537217855231,0.98,1,1
2018-12-10 09:58:08.832,1.851165481879248,1692.9,TRANSFER,False,2.087885098220573,0.93,1,1
2018-12-10 10:06:51.984,1.93685417553992,1205.6,PAYMENT,False,10.352330975657182,0.94,1,1
2018-12-10 10:15:35.136,2.742175470269512,1565.0,CASH-OUT,False,8.865676788003908,1.0,1,1
2018-12-10 10:24:18.288,2.505872053454149,1839.7,CASH-OUT,False,9.57599486146968,0.0,0,0
2018-12-10 10:33:01.440,1.8845287828634256,1625.5,CASH-OUT,False,8.829710546449975,0.6,0,1
2018-12-10 10:41:44.592,1.8042025552412029,1106.7,,False,1.984547195549731,0.01,0,0
2018-12-10 10:50:27.744,2.3249905461767573,5014.3,,False,9.555135873862229,0.02,0,0
2018-12-10 10:59:10.896,2.2465378649370464,3898.2,CASH-OUT,False,10.340776178599494,0.94,1,1
2018-12-10 11:07:54.048,2.085435255805433,4661.3,PAYMENT,False,0.5221279592191059,0.99,1,1
2018-12-10 11:16:37.200,1.5669299369158876,6450.0,CASH-IN,False,10.082145000487143,0.03,0,0
2018-12-10 11:25:20.352,2.6736010350403623,2367.5,TRANSFER,False,1.2975158643713414,0.97,1,1
2018-12-10 11:34:03.504,1.96365402708349,1859.2,PAYMENT,False,0.8220006628762075,0.98,1,1
2018-12-10 11:42:46.656,1.4382983473144706,5785.4,CASH-IN,False,10.30149892308542,0.03,0,0
2018-12-10 11:51:29.808,1.4033439838636506,1090.8,PAYMENT,True,9.47437228030463,0.26,0,0
2018-12-10 12:00:12.960,1.6200042640954873,5851.8,CASH-OUT,False,9.55668187980982,0.05,0,0
2018-12-10 12:08:56.112,2.3976102437922453,2531.2,CASH-OUT,False,7.935888867754015,0.05,0,0
2018-12-10 12:17:39.264,1.9930814017716467,3142.0,CASH-IN,False,8.764221871936904,0.02,0,0
2018-12-10 12:26:22.416,2.321379315132532,1424.8,CASH-OUT,False,7.095251880747473,0.04,0,0
2018-12-10 12:35:05.568,1.5976341065650383,1742.6,CASH-OUT,False,7.72975170988678,0.06,0,0
2018-12-10 12:43:48.720,1.8316537907527388,1885.1,CASH-IN,False,9.707014364694317,0.96,1,1
2018-12-10 12:52:31.872,1.4570156248709605,5087.3,PAYMENT,False,10.0634375401792,0.01,0,0
2018-12-10 13:01:15.024,1.8603569172050745,4000.9,CASH-IN,True,10.356841612477789,0.05,0,0
2018-12-10 13:09:58.176,2.32994970446249,1384.2,CASH-IN,False,4.07104850756577,0.84,1,1
2018-12-10 13:18:41.328,2.475353226770894,3867.5,,False,0.563886997460992,0.99,1,1
2018-12-10 13:27:24.480,2.048453201110989,6701.2,CASH-OUT,True,10.413205655614531,0.01,0,0
2018-12-10 13:36:07.632,1.5897574636756648,1261.3,CASH-OUT,False,3.463279560985164,0.88,1,1
2018-12-10 13:44:50.784,1.6366478711324497,2984.8,CASH-IN,False,0.812298766597612,1.0,1,1
2018-12-10 13:53:33.936,2.22880786411709,3428.2,,False,1.0150474913827414,0.97,1,1
2018-12-10 14:02:17.088,2.171272728842829,2340.6,CASH-OUT,False,1.2560678987459113,0.99,1,1
2018-12-10 14:11:00.240,1.9533555445377768,1543.2,PAYMENT,False,8.41912700026274,0.06,0,0
2018-12-10 14:19:43.392,2.2054746215825944,4198.6,CASH-IN,True,9.563479117780371,0.35,0,1
2018-12-10 14:28:26.544,2.3537202969200552,4775.6,,False,8.090352833834764,0.01,0,0
2018-12-10 14:37:09.696,2.154305858906581,2209.4,PAYMENT,False,1.625064499905463,0.96,1,1
2018-12-10 14:45:52.848,2.332576610764828,2614.6,PAYMENT,False,0.0900277274352681,0.96,1,1
2018-12-10 14:54:36.000,1.5103661765874934,3017.7,CASH-OUT,False,9.275497323829306,0.89,1,1
2018-12-10 15:03:19.152,1.670433537454091,9823.1,CASH-IN,False,10.41202078076168,0.01,0,0
2018-12-10 15:12:02.304,2.566912675864371,2702.5,CASH-IN,False,8.683801082787813,0.01,0,0
2018-12-10 15:20:45.456,2.075246258276182,1496.1,CASH-OUT,False,9.942741730237907,0.0,0,0
2018-12-10 15:29:28.608,2.025104600220432,1559.7,CASH-IN,False,7.827522272158376,0.95,1,1
2018-12-10 15:38:11.760,2.0744963712830407,8935.8,PAYMENT,False,8.902643724159239,0.38,0,0
2018-12-10 15:46:54.912,2.4451810490776977,1133.5,,False,3.14548301164158,0.6,0,1
2018-12-10 15:55:38.064,1.8732728482695489,2221.7,TRANSFER,False,9.91809718260676,0.02,0,0
2018-12-10 16:04:21.216,1.7574976820770392,2000.6,PAYMENT,False,7.715336637918938,0.02,0,0
2018-12-10 16:13:04.368,2.8160372959558417,5269.8,PAYMENT,False,9.60231816770012,0.0,0,0
2018-12-10 16:21:47.520,1.453855823997916,5056.0,CASH-OUT,False,10.382039227853962,0.64,0,0
2018-12-10 16:30:30.672,2.2204959587127213,3318.5,CASH-OUT,False,10.296255460259154,0.02,0,0
2018-12-10 16:39:13.824,1.866772025442468,1770.0,CASH-OUT,False,8.92537960448058,0.93,1,1
2018-12-10 16:47:56.976,2.421579791261516,3341.7,TRANSFER,False,9.105185025891966,0.07,0,0
2018-12-10 16:56:40.128,2.321525808374985,4427.2,,False,10.063419394862184,0.02,0,0
2018-12-10 17:05:23.280,2.588581267492975,10173.9,TRANSFER,False,9.35058974846564,0.77,1,1
2018-12-10 17:14:06.432,2.162405839317724,1648.3,PAYMENT,False,10.10991544509055,0.0,0,0
2018-12-10 17:22:49.584,1.6069638361459844,1063.6,CASH-OUT,False,4.623979325152192,0.98,1,1
2018-12-10 17:31:32.736,2.323138960510941,1122.2,CASH-OUT,False,9.23255286963165,0.09,0,0
2018-12-10 17:40:15.888,2.000716211566533,1851.5,CASH-OUT,False,10.092087243900338,0.03,0,1
2018-12-10 17:48:59.040,2.1886861219696967,1089.1,PAYMENT,True,5.665459760150287,0.83,1,0
2018-12-10 17:57:42.192,1.7012201077581413,3362.2,CASH-OUT,False,1.0218662022619378,0.96,1,1
2018-12-10 18:06:25.344,1.9706029914030887,1225.2,CASH-IN,False,10.230295594982088,0.12,0,0
2018-12-10 18:15:08.496,2.181569055033729,1184.3,PAYMENT,False,8.230329520420252,0.05,0,0
2018-12-10 18:23:51.648,2.295742619568632,1516.1,,False,7.970529091624762,0.01,0,0
2018-12-10 18:32:34.800,1.634926002743364,3947.7,PAYMENT,False,9.69958667960444,0.87,1,1
2018-12-10 18:41:17.952,1.8365038753966436,1732.1,CASH-OUT,False,1.697710540146257,0.94,1,1
2018-12-10 18:50:01.104,2.203708146512681,2397.6,PAYMENT,False,10.376412024515137,0.01,0,0
2018-12-10 18:58:44.256,2.502671265850025,5793.7,PAYMENT,False,10.315377390606608,0.97,1,1
2018-12-10 19:07:27.408,1.586130000178024,1093.5,PAYMENT,False,7.627830564123725,0.05,0,0
2018-12-10 19:16:10.560,1.4734473936151635,1258.4,PAYMENT,True,3.272998547534949,0.94,1,1
2018-12-10 19:24:53.712,0.1,1442.0,PAYMENT,False,9.19034404380957,0.03,0,1
2018-12-10 19:33:36.864,2.2041651999929703,2604.2,PAYMENT,False,1.1721331561793322,1.0,1,1
2018-12-10 19:42:20.016,1.578655377761494,1588.4,CASH-OUT,False,3.144643909253412,0.96,1,1
2018-12-10 19:51:03.168,1.964363869464366,1710.7,PAYMENT,False,2.1792088815187025,0.96,1,1
2018-12-10 19:59:46.320,2.2339048578669223,1319.5,CASH-IN,False,7.136065195796542,0.98,1,1
2018-12-10 20:08:29.472,1.9506507240631648,1184.6,CASH-IN,False,9.898921044648128,0.97,1,1
2018-12-10 20:17:12.624,2.105840858132298,2816.2,TRANSFER,False,0.4468372213864273,0.98,1,1
2018-12-10 20:25:55.776,2.1548682943147,1979.2,CASH-IN,False,10.03748045850054,0.82,1,1
2018-12-10 20:34:38.928,2.2175655273014527,7071.1,CASH-OUT,False,10.381743865390666,0.06,0,0
2018-12-10 20:43:22.080,1.5845207770824563,1821.6,CASH-OUT,False,9.935968872648765,0.37,0,0
2018-12-10 20:52:05.232,2.304587557560217,1421.1,CASH-OUT,False,9.695635324002998,0.47,0,0
2018-12-10 21:00:48.384,2.722910212636051,5212.1,CASH-IN,False,8.597822952406696,0.06,0,1
2018-12-10 21:09:31.536,1.6084375937494817,1883.4,CASH-IN,False,9.356845055829616,0.01,0,0
2018-12-10 21:18:14.688,2.2418377969997194,3117.1,CASH-IN,True,9.347398880887312,0.99,1,1
2018-12-10 21:26:57.840,1.658333925283534,5384.7,CASH-IN,False,9.648277085557773,0.95,1,1
2018-12-10 21:35:40.992,1.950271680858682,1208.1,PAYMENT,False,5.818624502579296,0.08,0,0
2018-12-10 21:44:24.144,2.6338272804698906,1071.2,CASH-IN,False,3.925393293331462,0.01,0,0
2018-12-10 21:53:07.296,0.4972140373974524,1238.1,TRANSFER,False,8.397393403463552,0.07,0,0
2018-12-10 22:01:50.448,0.4098786020939691,8322.1,PAYMENT,False,9.07318951393076,0.95,1,1
2018-12-10 22:10:33.600,1.7495308928359448,4372.5,PAYMENT,False,8.225502462568963,0.51,0,1
2018-12-10 22:19:16.752,1.421685335162091,1403.0,CASH-IN,False,10.028651122894573,0.04,0,0
2018-12-10 22:27:59.904,1.69215198551632,1491.7,CASH-IN,False,4.592616442412539,0.02,0,0
2018-12-10 22:36:43.056,2.155129722191756,1051.5,,False,7.64574303014796,0.54,0,1
2018-12-10 22:45:26.208,1.704514958065825,1881.4,CASH-OUT,False,10.159985549454303,1.0,1,1
2018-12-10 22:54:09.360,1.745809954892679,8185.2,CASH-IN,False,3.2061350088676117,0.9,1,1
2018-12-10 23:02:52.512,2.5533146413825287,6433.9,CASH-OUT,False,9.793275523568909,0.02,0,0
2018-12-10 23:11:35.664,1.3734562189306685,1402.5,CASH-OUT,False,2.4880796288471307,0.94,1,1
2018-12-10 23:20:18.816,1.6924158122212791,1123.5,CASH-OUT,False,9.726934600069011,0.4,0,1
2018-12-10 23:29:01.968,2.1406162075527857,5913.3,PAYMENT,False,10.075507987319128,0.03,0,0
2018-12-10 23:37:45.120,1.979306995379853,2676.7,CASH-IN,False,8.735519453534756,0.03,0,0
2018-12-10 23:46:28.272,2.230410215019999,1286.0,TRANSFER,False,5.819822822575547,1.0,1,1
2018-12-10 23:55:11.424,2.110082780107245,1265.7,CASH-IN,False,10.44068345390911,0.02,0,0
2018-12-11 00:03:54.576,1.9263033872099409,1239.6,PAYMENT,True,7.727097696558362,0.02,0,0
2018-12-11 00:12:37.728,1.9525371166344545,1251.3,CASH-IN,False,10.211517385454927,0.27,0,0
2018-12-11 00:21:20.880,1.5760977746647162,1183.8,PAYMENT,False,2.4858650227518666,0.85,1,1
2018-12-11 00:30:04.032,2.052313407107436,1577.8,PAYMENT,True,4.250449810863481,0.99,1,1
2018-12-11 00:38:47.184,2.638748160885396,5142.0,CASH-OUT,False,9.772529468613737,0.0,0,0
2018-12-11 00:47:30.336,2.5478640393977203,1792.1,PAYMENT,False,9.390811826896512,0.01,0,0
2018-12-11 00:56:13.488,1.720233993923941,4033.7,CASH-IN,False,4.287413676999327,0.03,0,0
2018-12-11 01:04:56.640,2.392324139449604,4266.7,PAYMENT,False,9.97459345330437,0.07,0,0
2018-12-11 01:13:39.792,1.642398485275531,3240.7,PAYMENT,True,9.70107640763029,0.01,0,0
2018-12-11 01:22:22.944,2.0220144765773918,2039.2,PAYMENT,False,2.703502293235309,0.98,1,1
2018-12-11 01:31:06.096,2.143199075968127,1030.5,,True,6.36358199429519,0.0,0,0
2018-12-11 01:39:49.248,1.79660852549213,3694.8,PAYMENT,True,10.17725695639334,0.01,0,0
2018-12-11 01:48:32.400,2.021530846638202,3960.1,PAYMENT,False,0.2125662114722949,0.93,1,1
2018-12-11 01:57:15.552,1.839048852059064,1737.0,PAYMENT,False,4.731160763731216,0.54,0,1
2018-12-11 02:05:58.704,1.9281883295716051,1086.7,CASH-IN,False,7.059869732335022,0.02,0,0
2018-12-11 02:14:41.856,2.0195987775571105,2854.9,CASH-OUT,False,9.519455136680836,0.05,0,0
2018-12-11 02:23:25.008,1.918707094529133,1554.3,CASH-OUT,False,10.054277998749509,0.12,0,0
2018-12-11 02:32:08.160,2.12091043056252,10068.5,CASH-OUT,False,0.0713209622508502,0.97,1,1
2018-12-11 02:40:51.312,1.8786156994272616,3241.5,PAYMENT,False,0.5015593904948712,0.99,1,1
2018-12-11 02:49:34.464,2.721169447587484,2285.7,PAYMENT,False,9.23919382232249,0.04,0,0
2018-12-11 02:58:17.616,2.103584285895682,4514.9,CASH-IN,True,7.384722886005966,0.15,0,0
2018-12-11 03:07:00.768,2.4500665730708997,2232.7,CASH-OUT,False,10.249198405085606,0.93,1,1
2018-12-11 03:15:43.920,1.1633733196457752,2395.9,CASH-IN,False,10.369887605267682,0.01,0,0
2018-12-11 03:24:27.072,2.148421309752194,1217.7,PAYMENT,False,9.549577157587787,0.75,1,1
2018-12-11 03:33:10.224,1.72702471257137,2049.3,TRANSFER,False,7.4129819797458225,0.91,1,1
2018-12-11 03:41:53.376,1.6010623904850343,1095.2,CASH-IN,False,3.583223341971249,0.05,0,0
2018-12-11 03:50:36.528,2.4919925042759656,3013.4,CASH-IN,False,0.324972573515413,0.98,1,1
2018-12-11 03:59:19.680,1.6940027601590444,4134.3,PAYMENT,False,9.65170574024177,0.04,0,0
2018-12-11 04:08:02.832,2.210630701325848,2180.2,CASH-OUT,False,10.334923494127755,0.05,0,0
2018-12-11 04:16:45.984,2.4197735700633816,1271.1,CASH-IN,False,8.914603281439362,0.02,0,0
2018-12-11 04:25:29.136,2.1182589804433336,5357.6,PAYMENT,False,9.336970183473635,0.38,0,1
2018-12-11 04:34:12.288,2.104845167691645,2005.7,CASH-IN,False,9.076509301999105,0.01,0,1
2018-12-11 04:42:55.440,1.7633691724654097,1361.8,CASH-IN,False,9.66970515683657,0.0,0,0
2018-12-11 04:51:38.592,2.053412557331549,1366.7,PAYMENT,False,5.68391105401126,0.46,0,0
2018-12-11 05:00:21.744,1.9984458818028383,1951.4,,False,9.02154159768618,0.0,0,0
2018-12-11 05:09:04.896,2.441524582563866,1227.7,CASH-IN,False,9.061411951961686,0.09,0,0
2018-12-11 05:17:48.048,2.1425870817413544,1811.0,CASH-OUT,True,10.47023882766896,0.04,0,0
2018-12-11 05:26:31.200,1.888159657243615,1252.0,TRANSFER,False,6.847244202319772,0.99,1,1
2018-12-11 05:35:14.352,1.8609009099794265,2338.6,,False,10.196100521306208,0.7,1,1
2018-12-11 05:43:57.504,1.126757857983483,4847.0,CASH-IN,True,2.5675685594152764,0.94,1,1
2018-12-11 05:52:40.656,1.2819657951240742,2836.9,PAYMENT,False,10.348415073296342,0.0,0,0
2018-12-11 06:01:23.808,2.148823619306308,8193.2,CASH-OUT,False,8.249786436163394,0.91,1,1
2018-12-11 06:10:06.960,1.674036296967324,2642.7,CASH-OUT,True,0.120278028654251,0.98,1,1
2018-12-11 06:18:50.112,2.4632700280138167,3652.7,TRANSFER,False,9.59010669936633,0.04,0,0
2018-12-11 06:27:33.264,2.029080638217048,2383.6,,False,9.394224927843688,0.0,0,0
2018-12-11 06:36:16.416,2.04863993664455,1903.9,CASH-IN,False,4.645783469225739,0.98,1,1
2018-12-11 06:44:59.568,2.0738777548995926,1661.8,PAYMENT,False,7.28199333231704,0.98,1,1
2018-12-11 06:53:42.720,1.6661897749030732,1635.2,,False,0.3610860676205053,0.98,1,1
2018-12-11 07:02:25.872,1.9673141180305052,2606.8,PAYMENT,False,9.13051085005068,0.0,0,0
2018-12-11 07:11:09.024,1.535010698209928,5065.9,,True,4.72584342018328,0.25,0,0
2018-12-11 07:19:52.176,1.84665733773548,4194.2,CASH-IN,False,5.522125453509435,0.98,1,1
2018-12-11 07:28:35.328,1.8248573147186224,5234.7,CASH-IN,False,10.200414075150928,0.0,0,0
2018-12-11 07:37:18.480,2.4514029518769007,1022.9,PAYMENT,False,5.768635086410792,1.0,1,1
2018-12-11 07:46:01.632,2.6792602266819965,2735.7,CASH-OUT,False,10.23365056872533,0.0,0,0
2018-12-11 07:54:44.784,1.9181106897597928,6825.1,CASH-OUT,False,8.327395383855823,0.01,0,0
2018-12-11 08:03:27.936,1.8793028223012147,1215.9,PAYMENT,False,8.719092846030605,0.02,0,0
2018-12-11 08:12:11.088,1.936101324425044,3215.1,PAYMENT,False,9.586669867547332,0.99,1,1
2018-12-11 08:20:54.240,2.148759694677077,2629.9,CASH-OUT,False,9.709858535354616,0.6,0,1
2018-12-11 08:29:37.392,2.1801362720073034,1115.6,PAYMENT,False,7.758778657200333,0.2,0,1
2018-12-11 08:38:20.544,2.482720749241104,3444.1,CASH-OUT,False,9.955645258209122,0.02,0,0
2018-12-11 08:47:03.696,1.689085479952848,1294.5,CASH-OUT,False,6.379762284588788,0.98,1,1
2018-12-11 08:55:46.848,2.144730240501183,1351.3,PAYMENT,False,8.607127814970939,0.04,0,0
2018-12-11 09:04:30.000,2.604572682223295,1349.0,CASH-OUT,False,9.47636458527843,0.09,0,0
2018-12-11 09:13:13.152,1.731041383450395,2942.3,CASH-IN,False,0.1943991405001823,0.96,1,1
2018-12-11 09:21:56.304,1.9099965221409752,1305.0,PAYMENT,False,9.30532830726087,0.01,0,0
2018-12-11 09:30:39.456,2.626647874622939,1296.7,PAYMENT,False,8.727516312680057,0.94,1,1
2018-12-11 09:39:22.608,2.1218972580110567,2996.5,CASH-OUT,False,8.459632699316568,0.04,0,0
2018-12-11 09:48:05.760,2.206496850388885,4247.8,CASH-IN,False,9.200395456701118,0.02,0,0
2018-12-11 09:56:48.912,2.21075036662511,2410.6,CASH-OUT,False,8.777654425723188,0.99,1,1
